figure_id,calculation_id,formula,inputs_json,result,unit,decimals
D.1,disponibilidad_2013_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2013, ""indicador"": ""Aparatos de radio"", ""origen"": ""tabulado nacional INEGI""}",76.92062188955757,porcentaje de hogares,2
D.1,disponibilidad_2013_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2013, ""indicador"": ""Televisor analógico"", ""origen"": ""tabulado nacional INEGI""}",87.85318866882861,porcentaje de hogares,2
D.1,disponibilidad_2013_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2013, ""indicador"": ""Televisor digital"", ""origen"": ""tabulado nacional INEGI""}",27.231197003423244,porcentaje de hogares,2
D.1,disponibilidad_2013_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2013, ""indicador"": ""Teléfono celular"", ""origen"": ""serie MODUTIH publicada en Anuario 2024""}",67.0,porcentaje de hogares,2
D.1,disponibilidad_2014_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2014, ""indicador"": ""Equipo de cómputo"", ""origen"": ""tabulado nacional INEGI""}",38.29201478333321,porcentaje de hogares,2
D.1,disponibilidad_2014_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2014, ""indicador"": ""Aparatos de radio"", ""origen"": ""tabulado nacional INEGI""}",73.28976619809463,porcentaje de hogares,2
D.1,disponibilidad_2014_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2014, ""indicador"": ""Televisor analógico"", ""origen"": ""tabulado nacional INEGI""}",84.87926949737346,porcentaje de hogares,2
D.1,disponibilidad_2014_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2014, ""indicador"": ""Televisor digital"", ""origen"": ""tabulado nacional INEGI""}",31.079269497373446,porcentaje de hogares,2
D.1,disponibilidad_2014_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2014, ""indicador"": ""Teléfono celular"", ""origen"": ""serie MODUTIH publicada en Anuario 2024""}",42.0,porcentaje de hogares,2
D.1,disponibilidad_2015_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2015, ""indicador"": ""Equipo de cómputo"", ""origen"": ""tabulado nacional INEGI""}",44.850308474189156,porcentaje de hogares,2
D.1,disponibilidad_2015_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2015, ""indicador"": ""Aparatos de radio"", ""origen"": ""tabulado nacional INEGI""}",65.89883273177736,porcentaje de hogares,2
D.1,disponibilidad_2015_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2015, ""indicador"": ""Televisor analógico"", ""origen"": ""tabulado nacional INEGI""}",69.70857666971281,porcentaje de hogares,2
D.1,disponibilidad_2015_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2015, ""indicador"": ""Televisor digital"", ""origen"": ""tabulado nacional INEGI""}",46.85383881617168,porcentaje de hogares,2
D.1,disponibilidad_2015_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2015, ""indicador"": ""Teléfono celular"", ""origen"": ""tabulado nacional INEGI""}",85.08105828902005,porcentaje de hogares,2
D.1,disponibilidad_2016_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2016, ""indicador"": ""Equipo de cómputo"", ""origen"": ""tabulado nacional INEGI""}",45.440713429646735,porcentaje de hogares,2
D.1,disponibilidad_2016_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2016, ""indicador"": ""Aparatos de radio"", ""origen"": ""tabulado nacional INEGI""}",61.521447722405945,porcentaje de hogares,2
D.1,disponibilidad_2016_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2016, ""indicador"": ""Televisor analógico"", ""origen"": ""tabulado nacional INEGI""}",51.116400347076116,porcentaje de hogares,2
D.1,disponibilidad_2016_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2016, ""indicador"": ""Televisor digital"", ""origen"": ""tabulado nacional INEGI""}",67.88518493964804,porcentaje de hogares,2
D.1,disponibilidad_2016_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2016, ""indicador"": ""Teléfono celular"", ""origen"": ""tabulado nacional INEGI""}",86.38613603239688,porcentaje de hogares,2
D.1,disponibilidad_2017_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2017, ""indicador"": ""Equipo de cómputo"", ""origen"": ""tabulado nacional INEGI""}",45.27047582572493,porcentaje de hogares,2
D.1,disponibilidad_2017_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2017, ""indicador"": ""Aparatos de radio"", ""origen"": ""tabulado nacional INEGI""}",58.63182072557811,porcentaje de hogares,2
D.1,disponibilidad_2017_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2017, ""indicador"": ""Televisor analógico"", ""origen"": ""tabulado nacional INEGI""}",44.60077723851988,porcentaje de hogares,2
D.1,disponibilidad_2017_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2017, ""indicador"": ""Televisor digital"", ""origen"": ""tabulado nacional INEGI""}",70.4802587685201,porcentaje de hogares,2
D.1,disponibilidad_2017_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2017, ""indicador"": ""Teléfono celular"", ""origen"": ""tabulado nacional INEGI""}",89.3,porcentaje de hogares,2
D.1,disponibilidad_2018_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2018, ""indicador"": ""Equipo de cómputo"", ""origen"": ""tabulado nacional INEGI""}",44.65522166460445,porcentaje de hogares,2
D.1,disponibilidad_2018_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2018, ""indicador"": ""Aparatos de radio"", ""origen"": ""tabulado nacional INEGI""}",56.13410322797997,porcentaje de hogares,2
D.1,disponibilidad_2018_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2018, ""indicador"": ""Televisor analógico"", ""origen"": ""tabulado nacional INEGI""}",39.478637217296644,porcentaje de hogares,2
D.1,disponibilidad_2018_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2018, ""indicador"": ""Televisor digital"", ""origen"": ""tabulado nacional INEGI""}",72.82438943132512,porcentaje de hogares,2
D.1,disponibilidad_2018_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2018, ""indicador"": ""Teléfono celular"", ""origen"": ""tabulado nacional INEGI""}",89.5,porcentaje de hogares,2
D.1,disponibilidad_2019_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2019, ""indicador"": ""Equipo de cómputo"", ""origen"": ""tabulado nacional INEGI""}",43.939616318280706,porcentaje de hogares,2
D.1,disponibilidad_2019_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2019, ""indicador"": ""Aparatos de radio"", ""origen"": ""tabulado nacional INEGI""}",53.720947058288914,porcentaje de hogares,2
D.1,disponibilidad_2019_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2019, ""indicador"": ""Televisor analógico"", ""origen"": ""tabulado nacional INEGI""}",33.79671090522557,porcentaje de hogares,2
D.1,disponibilidad_2019_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2019, ""indicador"": ""Televisor digital"", ""origen"": ""tabulado nacional INEGI""}",76.33659309865558,porcentaje de hogares,2
D.1,disponibilidad_2019_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2019, ""indicador"": ""Teléfono celular"", ""origen"": ""tabulado nacional INEGI""}",89.4,porcentaje de hogares,2
D.1,disponibilidad_2020_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2020, ""indicador"": ""Equipo de cómputo"", ""origen"": ""tabulado nacional INEGI""}",43.75985664408291,porcentaje de hogares,2
D.1,disponibilidad_2020_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2020, ""indicador"": ""Aparatos de radio"", ""origen"": ""tabulado nacional INEGI""}",51.36392302084977,porcentaje de hogares,2
D.1,disponibilidad_2020_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2020, ""indicador"": ""Televisor analógico"", ""origen"": ""tabulado nacional INEGI""}",29.25203393381447,porcentaje de hogares,2
D.1,disponibilidad_2020_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2020, ""indicador"": ""Televisor digital"", ""origen"": ""tabulado nacional INEGI""}",76.40054162010526,porcentaje de hogares,2
D.1,disponibilidad_2020_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2020, ""indicador"": ""Teléfono celular"", ""origen"": ""tabulado nacional INEGI""}",91.9,porcentaje de hogares,2
D.1,disponibilidad_2021_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2021, ""indicador"": ""Equipo de cómputo"", ""origen"": ""tabulado nacional INEGI""}",44.81552355602495,porcentaje de hogares,2
D.1,disponibilidad_2021_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2021, ""indicador"": ""Aparatos de radio"", ""origen"": ""tabulado nacional INEGI""}",48.53677601131802,porcentaje de hogares,2
D.1,disponibilidad_2021_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2021, ""indicador"": ""Televisor analógico"", ""origen"": ""tabulado nacional INEGI""}",25.149285286899953,porcentaje de hogares,2
D.1,disponibilidad_2021_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2021, ""indicador"": ""Televisor digital"", ""origen"": ""tabulado nacional INEGI""}",78.33124105026337,porcentaje de hogares,2
D.1,disponibilidad_2021_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2021, ""indicador"": ""Teléfono celular"", ""origen"": ""tabulado nacional INEGI""}",93.5,porcentaje de hogares,2
D.1,disponibilidad_2022_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2022, ""indicador"": ""Equipo de cómputo"", ""origen"": ""tabulado nacional INEGI""}",43.89844315551928,porcentaje de hogares,2
D.1,disponibilidad_2022_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2022, ""indicador"": ""Aparatos de radio"", ""origen"": ""tabulado nacional INEGI""}",47.497191746737386,porcentaje de hogares,2
D.1,disponibilidad_2022_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2022, ""indicador"": ""Televisor analógico"", ""origen"": ""tabulado nacional INEGI""}",22.27648513283709,porcentaje de hogares,2
D.1,disponibilidad_2022_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2022, ""indicador"": ""Televisor digital"", ""origen"": ""tabulado nacional INEGI""}",79.48244292057488,porcentaje de hogares,2
D.1,disponibilidad_2022_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2022, ""indicador"": ""Teléfono celular"", ""origen"": ""tabulado nacional INEGI""}",93.81719022087566,porcentaje de hogares,2
D.1,disponibilidad_2023_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2023, ""indicador"": ""Equipo de cómputo"", ""origen"": ""microdatos ENDUTIH""}",43.848331798538744,porcentaje de hogares,2
D.1,disponibilidad_2023_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2023, ""indicador"": ""Aparatos de radio"", ""origen"": ""microdatos ENDUTIH""}",42.69271186022514,porcentaje de hogares,2
D.1,disponibilidad_2023_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2023, ""indicador"": ""Televisor analógico"", ""origen"": ""microdatos ENDUTIH""}",18.609650335815438,porcentaje de hogares,2
D.1,disponibilidad_2023_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2023, ""indicador"": ""Televisor digital"", ""origen"": ""microdatos ENDUTIH""}",81.6729967720514,porcentaje de hogares,2
D.1,disponibilidad_2023_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2023, ""indicador"": ""Teléfono celular"", ""origen"": ""microdatos ENDUTIH""}",95.05240837449786,porcentaje de hogares,2
D.1,disponibilidad_2024_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2024, ""indicador"": ""Equipo de cómputo"", ""origen"": ""microdatos ENDUTIH""}",43.94153051711483,porcentaje de hogares,2
D.1,disponibilidad_2024_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2024, ""indicador"": ""Aparatos de radio"", ""origen"": ""microdatos ENDUTIH""}",38.233508889610235,porcentaje de hogares,2
D.1,disponibilidad_2024_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2024, ""indicador"": ""Televisor analógico"", ""origen"": ""microdatos ENDUTIH""}",14.63196509404647,porcentaje de hogares,2
D.1,disponibilidad_2024_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2024, ""indicador"": ""Televisor digital"", ""origen"": ""microdatos ENDUTIH""}",83.90383687210846,porcentaje de hogares,2
D.1,disponibilidad_2024_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2024, ""indicador"": ""Teléfono celular"", ""origen"": ""microdatos ENDUTIH""}",94.99701576414819,porcentaje de hogares,2
D.1,disponibilidad_2025_1,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2025, ""indicador"": ""Equipo de cómputo"", ""origen"": ""microdatos ENDUTIH""}",44.70025554534714,porcentaje de hogares,2
D.1,disponibilidad_2025_2,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2025, ""indicador"": ""Aparatos de radio"", ""origen"": ""microdatos ENDUTIH""}",34.73117937023146,porcentaje de hogares,2
D.1,disponibilidad_2025_3,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2025, ""indicador"": ""Televisor analógico"", ""origen"": ""microdatos ENDUTIH""}",11.257373133759593,porcentaje de hogares,2
D.1,disponibilidad_2025_4,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2025, ""indicador"": ""Televisor digital"", ""origen"": ""microdatos ENDUTIH""}",85.33539589618276,porcentaje de hogares,2
D.1,disponibilidad_2025_5,sum(FAC_HOG donde el hogar dispone del equipo) / sum(FAC_HOG) * 100,"{""anio"": 2025, ""indicador"": ""Teléfono celular"", ""origen"": ""microdatos ENDUTIH""}",94.93242492255938,porcentaje de hogares,2
